HotelID,Rating,latitude,longitude,Date,Overall,Value,Rooms
2514371,3.5,40.7191491404352,-74.000261595796,2009-10-08,4,4,5
2514371,3.5,40.7191491404352,-74.000261595796,2009-10-10,3,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2009-10-12,4,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2006-03-23,3,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2006-03-24,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2009-10-30,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2006-04-15,5,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2009-11-23,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2006-05-03,2,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2009-12-03,2,2,2
2514371,3.5,40.7191491404352,-74.000261595796,2009-12-05,2,1,2
2514371,3.5,40.7191491404352,-74.000261595796,2009-12-11,4,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2006-05-20,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2006-05-23,2,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2006-06-07,2,1,2
2514371,3.5,40.7191491404352,-74.000261595796,2010-01-14,4,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-01-21,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2006-08-05,2,3,2
2514371,3.5,40.7191491404352,-74.000261595796,2006-08-11,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2006-08-15,3,3,2
2514371,3.5,40.7191491404352,-74.000261595796,2010-02-18,1,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2010-02-22,1,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2006-08-22,3,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2010-03-04,3,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-03-09,4,5,3
2514371,3.5,40.7191491404352,-74.000261595796,2006-09-19,5,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2010-03-14,4,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2006-09-26,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2010-03-20,3,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2006-10-14,4,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2006-10-29,1,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2010-04-10,4,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2006-11-10,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2010-04-11,4,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2010-04-12,3,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-04-19,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-05-04,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2010-05-12,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-05-14,3,2,3
2514371,3.5,40.7191491404352,-74.000261595796,2006-12-17,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2006-12-30,2,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-05-26,3,5,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-05-27,4,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2010-06-05,4,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-06-18,4,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2007-02-19,5,5,2
2514371,3.5,40.7191491404352,-74.000261595796,2010-07-02,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2007-03-13,4,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2007-03-17,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2007-03-17,1,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2007-04-03,5,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-07-28,3,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2007-04-08,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-08-04,2,2,2
2514371,3.5,40.7191491404352,-74.000261595796,2010-08-13,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-08-15,1,3,2
2514371,3.5,40.7191491404352,-74.000261595796,2010-08-16,3,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-08-25,4,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2007-05-24,2,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2007-05-27,3,2,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-09-07,3,3,4
2514371,3.5,40.7191491404352,-74.000261595796,2007-06-18,5,0,5
2514371,3.5,40.7191491404352,-74.000261595796,2010-09-15,4,3,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-09-15,4,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-09-17,1,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2007-07-08,3,2,2
2514371,3.5,40.7191491404352,-74.000261595796,2007-07-13,3,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2007-07-16,3,2,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-09-28,3,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2010-09-30,2,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2010-10-04,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2010-10-04,4,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2007-08-06,2,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-10-21,4,3,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-10-31,4,5,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-11-03,4,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2010-11-06,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2007-09-03,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2007-09-04,5,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2007-09-06,5,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2010-11-27,3,2,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-11-28,4,0,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-12-02,4,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2010-12-05,4,4,3
2514371,3.5,40.7191491404352,-74.000261595796,2010-12-15,4,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-02,1,2,2
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-04,3,3,3
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-05,4,4,4
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-10,5,5,5
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-17,5,0,0
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-18,4,5,4
2514371,3.5,40.7191491404352,-74.000261595796,2011-01-19,1,1,1
2514371,3.5,40.7191491404352,-74.000261595796,2011-02-08,4,4,5
2514371,3.5,40.7191491404352,-74.000261595796,2011-02-09,4,5,3
2514372,4,40.751186,-73.972138,2011-03-14,3,3,3
2514372,4,40.751186,-73.972138,2011-03-14,1,0,0
2514372,4,40.751186,-73.972138,2011-03-15,4,5,3
2514372,4,40.751186,-73.972138,2011-03-15,3,3,3
2514372,4,40.751186,-73.972138,2011-03-15,2,3,1
2514372,4,40.751186,-73.972138,2007-10-05,4,4,3
2514372,4,40.751186,-73.972138,2011-03-16,3,3,3
2514372,4,40.751186,-73.972138,2007-10-06,3,3,3
2514372,4,40.751186,-73.972138,2007-10-09,5,0,0
2514372,4,40.751186,-73.972138,2011-03-19,1,2,5
2514372,4,40.751186,-73.972138,2011-03-20,3,4,3
2514372,4,40.751186,-73.972138,2007-10-15,5,0,0
2514372,4,40.751186,-73.972138,2011-03-20,4,5,4
2514372,4,40.751186,-73.972138,2011-03-20,5,5,5
2514372,4,40.751186,-73.972138,2011-03-22,4,5,3
2514372,4,40.751186,-73.972138,2011-03-22,3,3,3
2514372,4,40.751186,-73.972138,2011-03-24,3,2,2
2514372,4,40.751186,-73.972138,2011-03-25,4,5,4
2514372,4,40.751186,-73.972138,2011-03-27,5,5,5
2514372,4,40.751186,-73.972138,2011-03-27,1,1,1
2514372,4,40.751186,-73.972138,2007-10-21,3,3,3
2514372,4,40.751186,-73.972138,2011-03-27,1,1,1
2514372,4,40.751186,-73.972138,2011-03-28,4,3,4
2514372,4,40.751186,-73.972138,2011-03-30,4,4,3
2514372,4,40.751186,-73.972138,2011-03-30,4,5,4
2514372,4,40.751186,-73.972138,2011-03-31,4,4,4
2514372,4,40.751186,-73.972138,2007-10-23,1,2,2
2514372,4,40.751186,-73.972138,2011-04-02,4,3,3
2514372,4,40.751186,-73.972138,2011-04-02,4,4,4
2514372,4,40.751186,-73.972138,2007-10-23,5,3,5
2514372,4,40.751186,-73.972138,2011-04-05,3,4,3
2514372,4,40.751186,-73.972138,2011-04-05,4,5,4
2514372,4,40.751186,-73.972138,2007-10-25,3,3,3
2514372,4,40.751186,-73.972138,2007-10-26,4,3,2
2514372,4,40.751186,-73.972138,2011-04-11,4,4,4
2514372,4,40.751186,-73.972138,2011-04-12,5,5,4
2514372,4,40.751186,-73.972138,2011-04-12,5,4,4
2514372,4,40.751186,-73.972138,2011-04-12,2,2,1
2514372,4,40.751186,-73.972138,2011-04-13,5,5,5
2514372,4,40.751186,-73.972138,2011-04-16,1,2,1
2514372,4,40.751186,-73.972138,2011-04-16,4,3,4
2514372,4,40.751186,-73.972138,2011-04-16,4,4,4
2514372,4,40.751186,-73.972138,2007-10-30,1,1,1
2514372,4,40.751186,-73.972138,2011-04-19,4,3,3
2514372,4,40.751186,-73.972138,2007-10-31,2,1,2
2514372,4,40.751186,-73.972138,2011-04-21,2,1,1
2514372,4,40.751186,-73.972138,2011-04-24,4,5,3
2514372,4,40.751186,-73.972138,2011-04-25,3,4,3
2514372,4,40.751186,-73.972138,2011-04-26,4,3,4
2514372,4,40.751186,-73.972138,2011-04-28,4,5,4
2514372,4,40.751186,-73.972138,2011-05-01,5,4,5
2514372,4,40.751186,-73.972138,2011-05-02,2,3,1
2514372,4,40.751186,-73.972138,2011-05-05,4,3,4
2514372,4,40.751186,-73.972138,2011-05-07,4,4,5
2514372,4,40.751186,-73.972138,2011-05-08,4,3,3
2514372,4,40.751186,-73.972138,2007-11-11,5,0,0
2514372,4,40.751186,-73.972138,2007-11-13,5,0,0
2514372,4,40.751186,-73.972138,2011-05-12,4,4,4
2514372,4,40.751186,-73.972138,2011-05-13,3,3,2
2514372,4,40.751186,-73.972138,2011-05-14,4,4,4
2514372,4,40.751186,-73.972138,2011-05-15,3,3,3
2514372,4,40.751186,-73.972138,2011-05-16,5,5,5
2514372,4,40.751186,-73.972138,2007-11-16,4,3,3
2514372,4,40.751186,-73.972138,2011-05-17,4,4,4
2514372,4,40.751186,-73.972138,2011-05-18,1,1,1
2514372,4,40.751186,-73.972138,2011-05-19,3,2,2
2514372,4,40.751186,-73.972138,2011-05-20,4,5,4
2514372,4,40.751186,-73.972138,2007-11-24,2,2,1
2514372,4,40.751186,-73.972138,2007-11-25,5,5,5
2514372,4,40.751186,-73.972138,2007-11-26,4,5,4
2514372,4,40.751186,-73.972138,2011-05-31,4,5,0
2514372,4,40.751186,-73.972138,2007-11-27,5,5,5
2514372,4,40.751186,-73.972138,2011-06-01,4,4,0
2514372,4,40.751186,-73.972138,2007-11-29,3,3,4
2514372,4,40.751186,-73.972138,2011-06-05,2,2,0
2514372,4,40.751186,-73.972138,2007-11-30,2,0,0
2514372,4,40.751186,-73.972138,2007-12-03,4,4,4
2514372,4,40.751186,-73.972138,2011-06-08,4,4,3
2514372,4,40.751186,-73.972138,2007-12-04,5,5,5
2514372,4,40.751186,-73.972138,2011-06-09,2,2,0
2514372,4,40.751186,-73.972138,2011-06-09,2,2,0
2514372,4,40.751186,-73.972138,2011-06-09,5,0,0
2514372,4,40.751186,-73.972138,2011-06-13,4,5,0
2514372,4,40.751186,-73.972138,2011-06-13,4,4,0
2514372,4,40.751186,-73.972138,2011-06-13,2,2,0
2514372,4,40.751186,-73.972138,2011-06-13,3,4,3
2514372,4,40.751186,-73.972138,2007-12-08,5,3,4
2514372,4,40.751186,-73.972138,2011-06-15,4,4,0
2514372,4,40.751186,-73.972138,2011-06-16,3,1,2
2514372,4,40.751186,-73.972138,2007-12-09,2,2,2
2514372,4,40.751186,-73.972138,2011-06-17,4,4,4
2514372,4,40.751186,-73.972138,2011-06-17,4,3,0
2514372,4,40.751186,-73.972138,2011-06-18,4,4,0
2514372,4,40.751186,-73.972138,2011-06-20,3,3,0
2514372,4,40.751186,-73.972138,2011-06-20,1,1,0
2514372,4,40.751186,-73.972138,2011-06-21,4,5,0
2514372,4,40.751186,-73.972138,2011-06-22,5,5,0
2514372,4,40.751186,-73.972138,2011-06-24,2,2,0
2514372,4,40.751186,-73.972138,2011-06-24,4,4,3
2514372,4,40.751186,-73.972138,2007-12-11,4,4,4
2514372,4,40.751186,-73.972138,2011-06-27,4,5,0
2514372,4,40.751186,-73.972138,2011-07-01,5,5,0
2514372,4,40.751186,-73.972138,2011-07-02,4,5,0
2514372,4,40.751186,-73.972138,2011-07-04,3,3,0
2514372,4,40.751186,-73.972138,2011-07-05,4,4,0
2514372,4,40.751186,-73.972138,2011-07-06,5,5,0
2514372,4,40.751186,-73.972138,2011-07-07,3,4,0
2514372,4,40.751186,-73.972138,2011-07-08,1,1,0
2514372,4,40.751186,-73.972138,2011-07-09,2,1,0
2514372,4,40.751186,-73.972138,2011-07-16,2,2,0
2514372,4,40.751186,-73.972138,2011-07-17,2,3,0
2514372,4,40.751186,-73.972138,2011-07-18,5,5,0
2514372,4,40.751186,-73.972138,2011-07-23,4,0,0
2514372,4,40.751186,-73.972138,2011-07-24,4,3,0
2514372,4,40.751186,-73.972138,2011-07-25,3,3,0
2514372,4,40.751186,-73.972138,2011-07-26,1,3,0
2514372,4,40.751186,-73.972138,2011-07-27,5,5,0
2514372,4,40.751186,-73.972138,2011-07-27,5,5,0
2514372,4,40.751186,-73.972138,2011-07-27,3,3,3
2514372,4,40.751186,-73.972138,2011-07-28,5,3,0
2514372,4,40.751186,-73.972138,2011-07-28,4,4,0
2514372,4,40.751186,-73.972138,2011-07-28,4,4,0
2514372,4,40.751186,-73.972138,2011-07-28,4,4,0
2514372,4,40.751186,-73.972138,2011-07-31,4,5,0
2514372,4,40.751186,-73.972138,2011-07-31,5,5,0
2514372,4,40.751186,-73.972138,2011-07-31,5,5,0
2514372,4,40.751186,-73.972138,2011-08-01,4,0,0
2514372,4,40.751186,-73.972138,2011-08-02,4,0,0
2514372,4,40.751186,-73.972138,2011-08-03,1,1,0
2514372,4,40.751186,-73.972138,2011-08-04,5,4,0
2514372,4,40.751186,-73.972138,2011-08-05,1,2,0
2514372,4,40.751186,-73.972138,2011-08-07,5,5,0
2514372,4,40.751186,-73.972138,2011-08-07,3,4,0
2514372,4,40.751186,-73.972138,2011-08-08,3,4,0
2514372,4,40.751186,-73.972138,2011-08-08,2,1,0
2514372,4,40.751186,-73.972138,2011-08-09,2,1,0
2514372,4,40.751186,-73.972138,2011-08-10,3,4,0
2514372,4,40.751186,-73.972138,2011-08-10,5,5,0
2514372,4,40.751186,-73.972138,2011-08-11,4,4,3
2514372,4,40.751186,-73.972138,2011-08-12,5,4,0
2514372,4,40.751186,-73.972138,2011-08-12,4,4,0
2514372,4,40.751186,-73.972138,2011-08-13,3,5,0
2514372,4,40.751186,-73.972138,2011-08-13,5,5,0
2514372,4,40.751186,-73.972138,2011-08-14,3,3,0
2514372,4,40.751186,-73.972138,2011-08-14,3,3,0
2514372,4,40.751186,-73.972138,2011-08-15,1,1,0
2514372,4,40.751186,-73.972138,2011-08-16,5,4,0
2514372,4,40.751186,-73.972138,2011-08-18,3,3,0
2514372,4,40.751186,-73.972138,2011-08-18,2,3,0
2514372,4,40.751186,-73.972138,2011-08-19,3,3,0
2514372,4,40.751186,-73.972138,2011-08-19,4,5,0
2514372,4,40.751186,-73.972138,2007-12-19,5,5,5
2514372,4,40.751186,-73.972138,2011-08-19,4,3,0
2514372,4,40.751186,-73.972138,2011-08-20,2,2,0
2514372,4,40.751186,-73.972138,2011-08-20,1,1,0
2514372,4,40.751186,-73.972138,2011-08-22,5,5,0
2514372,4,40.751186,-73.972138,2011-08-25,4,4,0
2514372,4,40.751186,-73.972138,2011-08-25,5,4,0
2514372,4,40.751186,-73.972138,2011-08-26,4,4,0
2514372,4,40.751186,-73.972138,2011-08-26,1,2,0
2514372,4,40.751186,-73.972138,2011-08-27,2,2,0
2514372,4,40.751186,-73.972138,2011-08-28,4,3,0
2514372,4,40.751186,-73.972138,2011-08-31,3,3,3
2514372,4,40.751186,-73.972138,2011-08-31,4,4,0
2514372,4,40.751186,-73.972138,2011-09-01,4,4,0
2514372,4,40.751186,-73.972138,2011-09-01,4,4,0
2514372,4,40.751186,-73.972138,2011-09-01,3,4,0
2514372,4,40.751186,-73.972138,2011-09-05,4,5,0
2514372,4,40.751186,-73.972138,2011-09-05,4,5,0
2514372,4,40.751186,-73.972138,2011-09-06,5,5,0
2514372,4,40.751186,-73.972138,2011-09-07,3,4,0
2514372,4,40.751186,-73.972138,2011-09-09,2,2,0
2514372,4,40.751186,-73.972138,2011-09-11,1,1,0
2514372,4,40.751186,-73.972138,2011-09-12,4,2,0
2514372,4,40.751186,-73.972138,2011-09-12,5,5,0
2514372,4,40.751186,-73.972138,2011-09-12,5,4,0
2514372,4,40.751186,-73.972138,2011-09-12,3,3,3
2514372,4,40.751186,-73.972138,2011-09-15,3,3,2
2514372,4,40.751186,-73.972138,2011-09-15,1,1,1
2514372,4,40.751186,-73.972138,2011-09-17,4,4,3
2514372,4,40.751186,-73.972138,2011-09-17,5,3,5
2514372,4,40.751186,-73.972138,2011-09-19,4,3,4
2514372,4,40.751186,-73.972138,2011-09-19,1,1,2
2514372,4,40.751186,-73.972138,2011-09-21,5,5,3
2514372,4,40.751186,-73.972138,2011-09-21,4,4,4
2514372,4,40.751186,-73.972138,2011-09-23,3,0,2
2514372,4,40.751186,-73.972138,2011-09-25,3,2,3
2514372,4,40.751186,-73.972138,2011-09-26,2,4,1
2514372,4,40.751186,-73.972138,2011-09-27,1,2,1
2514372,4,40.751186,-73.972138,2011-09-29,3,3,1
2514372,4,40.751186,-73.972138,2007-12-21,3,3,1
2514372,4,40.751186,-73.972138,2011-10-01,2,2,2
2514372,4,40.751186,-73.972138,2011-10-02,4,4,4
2514372,4,40.751186,-73.972138,2011-10-02,3,3,2
2514372,4,40.751186,-73.972138,2011-10-04,4,4,3
2514372,4,40.751186,-73.972138,2011-10-05,4,4,3
2514372,4,40.751186,-73.972138,2011-10-06,2,2,1
2514372,4,40.751186,-73.972138,2011-10-06,5,5,5
2514372,4,40.751186,-73.972138,2011-10-07,4,4,4
2514372,4,40.751186,-73.972138,2011-10-13,4,4,4
2514372,4,40.751186,-73.972138,2007-12-24,5,5,5
2514372,4,40.751186,-73.972138,2011-10-17,3,3,2
2514372,4,40.751186,-73.972138,2011-10-17,1,1,1
2514372,4,40.751186,-73.972138,2011-10-18,4,5,4
2514372,4,40.751186,-73.972138,2011-10-20,4,0,0
2514372,4,40.751186,-73.972138,2011-10-20,3,2,2
2514372,4,40.751186,-73.972138,2011-10-23,4,4,5
2514372,4,40.751186,-73.972138,2011-10-24,3,3,2
2514372,4,40.751186,-73.972138,2011-10-24,4,4,3
2514372,4,40.751186,-73.972138,2011-10-25,2,2,1
2514372,4,40.751186,-73.972138,2011-10-25,4,4,4
2514372,4,40.751186,-73.972138,2011-10-26,4,5,4
2514372,4,40.751186,-73.972138,2011-10-31,3,3,3
2514372,4,40.751186,-73.972138,2011-10-31,3,3,4
2514372,4,40.751186,-73.972138,2011-11-01,4,3,3
2514372,4,40.751186,-73.972138,2011-11-03,5,5,5
2514372,4,40.751186,-73.972138,2007-12-28,4,4,4
2514372,4,40.751186,-73.972138,2011-11-05,4,5,4
2514372,4,40.751186,-73.972138,2011-11-06,2,0,0
2514372,4,40.751186,-73.972138,2011-11-07,4,5,3
2514372,4,40.751186,-73.972138,2011-11-08,3,4,3
2514372,4,40.751186,-73.972138,2011-11-10,2,2,2
2514372,4,40.751186,-73.972138,2011-11-10,3,4,3
2514372,4,40.751186,-73.972138,2011-11-11,3,2,2
2514372,4,40.751186,-73.972138,2011-11-12,3,3,2
2514372,4,40.751186,-73.972138,2011-11-13,5,4,5
2514372,4,40.751186,-73.972138,2011-11-15,5,5,5
2514372,4,40.751186,-73.972138,2011-11-15,2,3,2
2514372,4,40.751186,-73.972138,2011-11-17,2,2,2
2514372,4,40.751186,-73.972138,2011-11-17,4,4,3
2514372,4,40.751186,-73.972138,2011-11-18,2,2,1
2514372,4,40.751186,-73.972138,2011-11-19,5,4,5
2514372,4,40.751186,-73.972138,2011-11-20,2,2,2
2514372,4,40.751186,-73.972138,2011-11-21,4,4,3
2514372,4,40.751186,-73.972138,2011-11-23,3,3,4
2514372,4,40.751186,-73.972138,2011-11-23,3,3,2
2514372,4,40.751186,-73.972138,2011-11-23,4,4,4
2514372,4,40.751186,-73.972138,2007-12-30,5,5,5
2514372,4,40.751186,-73.972138,2011-11-28,2,2,1
2514372,4,40.751186,-73.972138,2011-11-29,2,4,2
2514372,4,40.751186,-73.972138,2011-11-29,3,3,2
2514372,4,40.751186,-73.972138,2011-11-30,2,2,1
2514372,4,40.751186,-73.972138,2011-12-01,5,5,5
2514372,4,40.751186,-73.972138,2011-12-03,4,5,3
2514372,4,40.751186,-73.972138,2011-12-03,4,5,3
2514372,4,40.751186,-73.972138,2011-12-04,4,4,3
2514372,4,40.751186,-73.972138,2011-12-05,2,2,2
2514372,4,40.751186,-73.972138,2011-12-06,4,3,4
2514372,4,40.751186,-73.972138,2011-12-06,5,5,5
2514372,4,40.751186,-73.972138,2011-12-09,4,5,3
2514372,4,40.751186,-73.972138,2011-12-09,4,3,3
2514372,4,40.751186,-73.972138,2011-12-10,3,2,3
2514372,4,40.751186,-73.972138,2011-12-11,4,5,3
2514372,4,40.751186,-73.972138,2011-12-12,3,3,3
2514372,4,40.751186,-73.972138,2011-12-13,4,3,4
2514372,4,40.751186,-73.972138,2011-12-18,3,4,3
2514372,4,40.751186,-73.972138,2011-12-18,3,3,2
2514372,4,40.751186,-73.972138,2011-12-18,3,3,3
2514372,4,40.751186,-73.972138,2011-12-21,5,5,5
2514372,4,40.751186,-73.972138,2011-12-21,4,4,4
2514372,4,40.751186,-73.972138,2011-12-22,2,5,2
2514372,4,40.751186,-73.972138,2011-12-23,5,4,5
2514372,4,40.751186,-73.972138,2011-12-24,4,3,3
2514372,4,40.751186,-73.972138,2011-12-26,3,2,2
2514372,4,40.751186,-73.972138,2011-12-26,4,4,4
2514372,4,40.751186,-73.972138,2008-01-01,3,3,2
2514372,4,40.751186,-73.972138,2011-12-28,4,5,4
2514372,4,40.751186,-73.972138,2011-12-29,4,4,4
2514372,4,40.751186,-73.972138,2011-12-30,3,2,2
2514372,4,40.751186,-73.972138,2008-01-02,3,0,0
2514372,4,40.751186,-73.972138,2012-01-02,5,5,5
2514372,4,40.751186,-73.972138,2012-01-03,4,4,4
2514372,4,40.751186,-73.972138,2012-01-03,1,1,1
2514372,4,40.751186,-73.972138,2012-01-03,4,5,5
2514372,4,40.751186,-73.972138,2008-01-02,4,4,4
2514372,4,40.751186,-73.972138,2012-01-05,2,2,1
2514372,4,40.751186,-73.972138,2012-01-05,5,5,5
2514372,4,40.751186,-73.972138,2012-01-05,4,4,4
2514372,4,40.751186,-73.972138,2012-01-05,4,4,4
2514372,4,40.751186,-73.972138,2012-01-06,4,4,2
2514372,4,40.751186,-73.972138,2012-01-06,1,1,2
2514372,4,40.751186,-73.972138,2012-01-07,3,3,4
2514372,4,40.751186,-73.972138,2012-01-08,4,5,4
2514372,4,40.751186,-73.972138,2012-01-08,3,1,1
2514372,4,40.751186,-73.972138,2012-01-08,3,3,3
2514372,4,40.751186,-73.972138,2012-01-09,4,5,4
2514372,4,40.751186,-73.972138,2012-01-09,2,1,2
2514372,4,40.751186,-73.972138,2012-01-10,4,4,4
2514372,4,40.751186,-73.972138,2012-01-11,4,4,5
2514372,4,40.751186,-73.972138,2012-01-11,4,5,5
2514372,4,40.751186,-73.972138,2012-01-11,1,3,2
2514372,4,40.751186,-73.972138,2012-01-12,3,4,3
2514372,4,40.751186,-73.972138,2012-01-14,2,2,2
2514372,4,40.751186,-73.972138,2012-01-15,5,5,5
2514372,4,40.751186,-73.972138,2012-01-15,3,4,4
2514372,4,40.751186,-73.972138,2012-01-17,5,5,5
2514372,4,40.751186,-73.972138,2012-01-17,5,5,4
2514372,4,40.751186,-73.972138,2012-01-17,5,3,4
2514372,4,40.751186,-73.972138,2012-01-17,5,4,4
2514372,4,40.751186,-73.972138,2012-01-18,3,2,1
2514372,4,40.751186,-73.972138,2012-01-19,3,3,3
2514372,4,40.751186,-73.972138,2012-01-19,1,1,1
2514372,4,40.751186,-73.972138,2012-01-19,3,4,3
2514372,4,40.751186,-73.972138,2012-01-20,4,5,4
2514372,4,40.751186,-73.972138,2012-01-20,4,4,5
2514372,4,40.751186,-73.972138,2012-01-20,3,3,3
2514372,4,40.751186,-73.972138,2012-01-20,4,4,4
2514372,4,40.751186,-73.972138,2012-01-21,3,4,3
2514372,4,40.751186,-73.972138,2012-01-22,3,4,2
2514372,4,40.751186,-73.972138,2012-01-23,5,5,5
2514372,4,40.751186,-73.972138,2012-01-23,5,5,5
2514372,4,40.751186,-73.972138,2008-01-05,3,4,2
2514372,4,40.751186,-73.972138,2012-01-26,4,5,4
2514372,4,40.751186,-73.972138,2012-01-26,4,4,4
2514372,4,40.751186,-73.972138,2012-01-26,5,5,5
2514372,4,40.751186,-73.972138,2012-01-27,1,1,2
2514372,4,40.751186,-73.972138,2008-01-06,4,4,3
2514372,4,40.751186,-73.972138,2012-01-30,4,5,4
2514372,4,40.751186,-73.972138,2012-01-30,5,5,5
2514372,4,40.751186,-73.972138,2012-01-30,5,5,5
2514372,4,40.751186,-73.972138,2012-01-31,4,5,5
2514372,4,40.751186,-73.972138,2008-01-07,1,1,3
2514372,4,40.751186,-73.972138,2012-02-07,3,4,0
2514372,4,40.751186,-73.972138,2012-02-07,5,5,5
2514372,4,40.751186,-73.972138,2012-02-08,3,4,3
2514372,4,40.751186,-73.972138,2012-02-08,5,5,5
2514372,4,40.751186,-73.972138,2012-02-09,3,3,2
2514372,4,40.751186,-73.972138,2012-02-11,2,2,2
2514372,4,40.751186,-73.972138,2012-02-12,1,1,1
2514372,4,40.751186,-73.972138,2012-02-12,2,3,2
2514372,4,40.751186,-73.972138,2012-02-14,3,3,2
2514372,4,40.751186,-73.972138,2008-01-09,4,4,3
2514372,4,40.751186,-73.972138,2012-02-17,4,4,4
2514372,4,40.751186,-73.972138,2012-02-20,3,4,2
2514372,4,40.751186,-73.972138,2012-02-20,2,3,2
2514372,4,40.751186,-73.972138,2012-02-20,3,4,3
2514372,4,40.751186,-73.972138,2012-02-20,3,4,3
2514372,4,40.751186,-73.972138,2012-02-21,3,3,2
2514372,4,40.751186,-73.972138,2012-02-21,5,5,5
2514372,4,40.751186,-73.972138,2012-02-21,3,3,3
2514372,4,40.751186,-73.972138,2012-02-22,5,5,5
2514372,4,40.751186,-73.972138,2012-02-22,5,5,4
2514372,4,40.751186,-73.972138,2012-02-22,1,2,1
2514372,4,40.751186,-73.972138,2012-02-22,2,1,1
2514372,4,40.751186,-73.972138,2012-02-23,1,1,1
2514372,4,40.751186,-73.972138,2012-02-24,3,3,4
2514372,4,40.751186,-73.972138,2012-02-25,5,5,5
2514372,4,40.751186,-73.972138,2012-02-25,4,5,5
2514372,4,40.751186,-73.972138,2012-02-26,3,3,3
